id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price,kfold
41041104,75009.0,48.87065,2.32927,Opéra,1,3.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2.87,9,9,1,2.0,1,6.92,1,30,1,1,30,30,1.0,30.0,19,1,moderate,security_deposit_n,0,,95.0,3
29407228,75002.0,48.86417,2.35162,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0.96,18,12,1,1.0,1,1.56,2,1125,2,2,1125,1125,2.0,1125.0,4,0,strict,security_deposit_n,0,12.0,85.0,2
17170480,75017.0,48.8777,2.29433,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.08,41,9,1,1.0,0,3.27,3,30,3,3,30,30,3.0,30.0,27,0,strict,security_deposit_1,0,40.0,140.0,3
20084312,75000.0,48.84352,2.35259,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.08,68,19,0,3.0,1,2.8,3,1125,3,3,1125,1125,3.0,1125.0,339,1,moderate,security_deposit_1,0,40.0,80.0,2
16804888,75018.0,48.89164,2.34827,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0.56,22,3,0,22.0,1,4.06,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,1,52.0,52.0,2
34539714,75012.0,48.85029,2.3742400000000004,Reuilly,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0.82,10,10,0,1.0,1,3.35,2,1125,2,2,1125,1125,2.0,1125.0,15,0,flexible,security_deposit_1,0,55.0,110.0,3
39787328,75018.0,48.88921,2.35367,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,1,5.46,2,1125,2,2,1125,1125,2.0,1125.0,68,0,strict,security_deposit_n,0,40.0,70.0,2
40906546,75017.0,48.88525,2.30552,Batignolles-Monceau,1,3.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.44,6,6,0,0.0,1,0.56,1,999,1,1,999,999,1.0,999.0,174,1,strict,security_deposit_1,0,90.0,207.0,3
11984821,75002.0,48.86896,2.35263,Bourse,1,3.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,1,0,1,1,0,1,1,3.42,171,38,1,20.0,1,6.25,3,26,2,26,1125,1125,19.1,1125.0,122,1,moderate,security_deposit_0,1,100.0,264.0,3
39864191,75008.0,48.87098,2.30433,Élysée,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.91,5,5,0,10.0,1,7.81,3,1125,3,3,1125,1125,3.0,1125.0,365,1,strict,security_deposit_1,1,40.0,120.0,3
42607706,75016.0,48.84367,2.25171,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,2.67,30,1125,30,30,1125,1125,30.0,1125.0,119,1,moderate,security_deposit_0,0,0.0,80.0,2
27919298,75010.0,48.88287,2.36001,Entrepôt,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1.12,22,1,0,85.0,1,4.18,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,1,103.0,135.0,3
30524764,75015.0,48.83668,2.2938400000000003,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0.3,5,4,0,1.0,1,1.43,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,71.0,2
17693207,75010.0,48.87135,2.35461,Entrepôt,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0.88,33,6,0,1.0,0,3.16,3,1125,2,3,1125,1125,2.7,1125.0,0,0,flexible,security_deposit_1,0,99.0,130.0,3
20892078,75019.0,48.87415,2.38019,Buttes-Chaumont,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1.54,49,20,0,1.0,1,6.22,1,1125,1,1,1125,1125,1.0,1125.0,4,0,strict,security_deposit_n,0,,37.0,2
2047760,75004.0,48.85218,2.35419,Hôtel-de-Ville,1,3.0,Entire home/apt,2.0,4.0,Bed,8,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1.06,74,25,1,6.0,1,6.43,2,365,2,2,365,365,2.0,365.0,308,1,strict,security_deposit_1,1,140.0,580.0,3
3221381,75020.0,48.85005,2.3988400000000003,Popincourt,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.51,29,14,1,1.0,1,5.95,3,20,3,3,20,20,3.0,20.0,5,0,strict,security_deposit_1,0,30.0,52.0,2
19795001,75019.0,48.87392,2.37554,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2.74,93,29,0,1.0,1,6.95,3,14,3,3,1125,1125,3.0,1125.0,212,1,flexible,security_deposit_1,0,30.0,70.0,2
40839814,75008.0,48.8785,2.32044,Élysée,1,0.0,Entire home/apt,1.0,1.0,Bed,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,,0,0,0,8.0,1,1.49,30,300,30,30,300,300,30.0,300.0,364,0,strict,security_deposit_1,1,36.0,85.0,2
42028531,75003.0,48.8587,2.36036,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0.0,1,0.31,3,1125,3,3,1125,1125,3.0,1125.0,176,1,moderate,security_deposit_0,0,59.0,127.0,3
27741792,75018.0,48.89394,2.35,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,6.85,145,68,0,1.0,1,1.75,1,1125,1,2,1125,1125,1.0,1125.0,339,1,moderate,security_deposit_1,0,39.0,70.0,2
437586,75010.0,48.86799,2.36615,Popincourt,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,4.96,485,46,0,7.0,1,8.67,3,1125,3,3,1125,1125,3.0,1125.0,336,1,strict,security_deposit_1,1,50.0,85.0,2
33981932,75016.0,48.85494,2.28409,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.43,5,5,0,204.0,1,3.08,1,1125,1,6,3,1125,2.7,32.0,134,1,strict,security_deposit_1,1,82.0,136.0,3
2528727,75014.0,48.82761,2.3304,Observatoire,1,1.0,Private room,1.0,1.0,Sofa,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2.01,146,42,1,1.0,1,6.18,1,15,1,1,15,15,1.0,15.0,358,0,strict,security_deposit_n,0,,60.0,2
22144454,75002.0,48.8656,2.35101,Bourse,1,2.0,Entire home/apt,2.5,4.0,Bed,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.1,1,1,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,307,1,strict,security_deposit_1,1,160.0,119.0,3
37480481,75013.0,48.82503,2.34816,Gobelins,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2.16,20,20,1,0.0,1,4.24,2,1125,2,2,1125,1125,2.0,1125.0,77,1,moderate,security_deposit_1,0,30.0,110.0,3
27017543,75018.0,48.88961,2.36246,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1.45,27,11,0,1.0,1,5.79,1,3,1,1,3,3,1.0,3.0,80,0,flexible,security_deposit_1,0,20.0,45.0,2
34435822,75020.0,48.85444,2.40566,Ménilmontant,0,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0.11,1,1,0,3.0,1,5.91,15,60,15,15,60,60,15.0,60.0,179,0,moderate,security_deposit_1,0,0.0,50.0,2
21557229,75019.0,48.89626,2.3829700000000003,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0.76,16,13,0,2.0,1,5.77,1,30,1,1,30,30,1.0,30.0,0,1,strict,security_deposit_0,0,0.0,90.0,2
38099290,75015.0,48.84206,2.31791,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1.62,13,13,0,1.0,0,0.71,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,51.0,75.0,2
35829616,75012.0,48.84976,2.37005,Reuilly,1,3.0,Entire home/apt,2.5,3.0,Bed,5,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0.4,4,4,0,1.0,0,0.91,6,1125,6,7,1125,1125,6.1,1125.0,0,0,moderate,security_deposit_0,0,110.0,222.0,3
29483285,75019.0,48.88253,2.3751900000000004,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1.29,24,7,1,1.0,1,5.41,3,30,3,3,1125,1125,3.0,1125.0,231,1,strict,security_deposit_n,0,0.0,120.0,3
14467354,75016.0,48.85704000000001,2.2770900000000003,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.23,10,1,0,1.0,1,5.99,20,1125,20,20,1125,1125,20.0,1125.0,179,0,flexible,security_deposit_1,0,54.0,71.0,2
3228619,75007.0,48.85909,2.3072,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Other,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.15,10,0,0,1.0,1,5.97,2,28,2,2,28,28,2.0,28.0,339,0,moderate,security_deposit_1,0,20.0,89.0,2
11273053,75011.0,48.85542,2.37437,Popincourt,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1.01,51,25,1,2.0,1,4.24,3,60,3,4,60,60,3.2,60.0,104,0,strict,security_deposit_1,0,30.0,47.0,2
13628897,75116.0,48.85935,2.28227,Passy,1,1.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0.64,28,0,0,1.0,1,3.9,2,1125,2,2,1125,1125,2.0,1125.0,222,0,strict,security_deposit_1,0,50.0,75.0,2
20009004,75008.0,48.87292,2.32547,Élysée,1,1.0,Private room,0.0,1.0,Sofa,2,1,1,0,1,1,1,1,0,0,1,0,0,1,0,3.29,101,26,0,3.0,1,2.85,1,1125,1,3,1125,1125,1.1,1125.0,316,1,strict,security_deposit_1,0,9.0,29.0,2
42979024,75006.0,48.85453,2.33108,Luxembourg,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1.0,0,7.45,2,1125,2,2,1125,1125,2.0,1125.0,365,1,flexible,security_deposit_n,0,,70.0,2
2557203,75018.0,48.88311,2.33719,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.25,14,1,0,2.0,1,6.73,2,22,2,2,22,22,2.0,22.0,4,0,strict,security_deposit_n,0,45.0,90.0,2
30282083,75005.0,48.85051,2.34932,Panthéon,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.9,15,13,0,1.0,1,1.47,2,14,2,2,14,14,2.0,14.0,71,0,moderate,security_deposit_1,0,30.0,79.0,2
4948074,75015.0,48.83133,2.30356,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1.48,90,9,0,1.0,1,5.36,2,1124,2,2,1125,1125,2.0,1125.0,179,0,moderate,security_deposit_1,0,70.0,60.0,2
41575606,75001.0,48.86444,2.33054,Louvre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0.57,2,2,0,204.0,1,3.08,1,1125,1,6,3,1125,2.7,32.0,22,1,strict,security_deposit_1,1,48.0,84.0,2
42699099,75003.0,48.86868,2.35684,Temple,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,,0,0,1,19.0,1,6.06,15,1125,15,15,1125,1125,15.0,1125.0,354,1,strict,security_deposit_1,1,0.0,60.0,2
8260345,75001.0,48.85684000000001,2.34225,Louvre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.62,90,19,1,4.0,1,4.81,4,1125,4,7,1125,1125,4.2,1125.0,0,1,strict,security_deposit_0,0,50.0,350.0,2
22905675,75003.0,48.8608,2.36341,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0.68,18,8,1,1.0,1,5.2,6,1124,6,6,1125,1125,6.0,1125.0,12,1,moderate,security_deposit_0,0,0.0,100.0,3
22895890,75011.0,48.85238,2.38057,Popincourt,1,2.0,Private room,1.0,2.0,Bed,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1.13,18,10,0,3.0,1,5.13,2,1125,2,2,1125,1125,2.0,1125.0,83,0,moderate,security_deposit_1,0,30.0,50.0,2
40893599,75001.0,48.86434000000001,2.34709,Bourse,1,3.0,Entire home/apt,2.0,4.0,Bed,7,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.68,1,1,1,4.0,1,3.08,2,12,2,2,12,12,2.0,12.0,75,0,strict,security_deposit_1,0,50.0,270.0,3
17274416,75006.0,48.84507,2.3248,Luxembourg,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,1,0,0,1,0,2.74,108,22,1,1.0,1,7.83,2,1125,2,2,1125,1125,2.0,1125.0,42,0,strict,security_deposit_1,0,30.0,100.0,3
37413868,75010.0,48.87119000000001,2.36046,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1.73,13,13,1,0.0,1,6.83,28,90,5,28,1125,1125,26.9,1125.0,52,0,strict,security_deposit_1,0,30.0,65.0,2
36311490,75002.0,48.86962,2.34908,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1.69,16,16,0,1.0,1,3.64,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,55.0,86.0,2
41727165,75011.0,48.84955,2.39482,Popincourt,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0.91,3,3,0,2.0,1,3.2,2,5,2,2,5,5,2.0,5.0,0,0,moderate,security_deposit_1,0,15.0,35.0,2
31552284,75002.0,48.86865,2.35295,Bourse,1,4.0,Entire home/apt,2.0,9.0,Bed,14,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2.8,42,32,0,51.0,1,6.25,1,1125,3,5,1125,1125,3.1,1125.0,349,1,super_strict,security_deposit_1,1,85.0,120.0,3
16283107,75003.0,48.86847,2.3578900000000003,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.29,12,3,0,1.0,1,7.4,5,300,5,5,300,300,5.0,300.0,364,0,moderate,security_deposit_1,0,60.0,207.0,3
28462855,75020.0,48.8694,2.39038,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2.53,51,30,0,1.0,1,5.66,3,1125,3,3,1125,1125,3.0,1125.0,165,0,moderate,security_deposit_n,0,15.0,70.0,2
38324693,75015.0,48.84801,2.29093,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1.3,7,7,0,0.0,1,6.32,2,7,2,2,7,7,2.0,7.0,0,0,flexible,security_deposit_1,0,28.0,90.0,2
9082936,75006.0,48.85384000000001,2.33854,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.37,18,8,0,55.0,1,6.82,2,1125,2,5,1125,1125,2.2,1125.0,218,1,moderate,security_deposit_1,1,50.0,100.0,3
5685168,75002.0,48.86721,2.34733,Bourse,1,1.0,Entire home/apt,0.5,1.0,Bed,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1.78,111,16,1,1.0,1,5.58,2,30,2,2,30,30,2.0,30.0,39,0,moderate,security_deposit_1,0,0.0,50.0,2
29703418,75004.0,48.85614,2.35913,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,2.0,Bed,4,0,1,1,1,1,1,1,0,0,0,0,0,1,0,4.37,79,47,0,21.0,1,4.28,1,30,1,1,30,30,1.0,30.0,222,0,strict,security_deposit_1,1,45.0,110.0,3
36927366,75018.0,48.88562,2.34765,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,1.0,0,0.81,3,1125,3,7,1125,1125,4.6,1125.0,0,1,flexible,security_deposit_1,0,50.0,120.0,3
539876,75016.0,48.84735,2.26852,Passy,1,1.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.06,4,0,0,1.0,0,7.91,3,30,3,3,30,30,3.0,30.0,8,0,strict,security_deposit_1,0,70.0,60.0,2
31357711,75018.0,48.89086,2.35728,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1.36,22,12,0,1.0,1,4.16,2,8,2,2,8,8,2.0,8.0,0,1,strict,security_deposit_1,0,10.0,50.0,3
42731564,75012.0,48.84081,2.39947,Reuilly,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,0,0.19,1,1125,1,1,1125,1125,1.0,1125.0,356,1,strict,security_deposit_1,0,54.0,90.0,2
23179060,75002.0,48.86883,2.33468,Bourse,1,4.0,Entire home/apt,3.0,5.0,Bed,8,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1.69,46,19,0,52.0,1,4.41,2,1125,2,5,1125,1125,2.2,1125.0,222,1,moderate,security_deposit_1,1,140.0,400.0,3
5879937,75011.0,48.86809,2.37715,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.2,12,1,0,1.0,1,5.11,2,15,2,2,15,15,2.0,15.0,84,0,strict,security_deposit_0,0,15.0,75.0,2
1626998,75011.0,48.86848,2.37331,Popincourt,1,1.0,Private room,1.0,1.0,Bed,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1.59,126,15,1,2.0,1,6.69,3,40,3,3,40,40,3.0,40.0,359,0,strict,security_deposit_1,0,15.0,50.0,3
35361632,75015.0,48.83405,2.29893,Vaugirard,1,2.0,Entire home/apt,1.5,2.0,Bed,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.55,6,6,0,0.0,1,5.12,4,21,4,4,21,21,4.0,21.0,364,0,flexible,security_deposit_0,0,25.0,84.0,2
35780708,75017.0,48.89087,2.31357,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1.6,17,17,0,1.0,0,5.03,2,8,2,2,1125,1125,2.0,1125.0,6,0,moderate,security_deposit_1,0,,55.0,2
40445550,75009.0,48.88089,2.3481,Opéra,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0.41,2,2,0,0.0,0,0.46,1,1125,1,2,1125,1125,1.3,1125.0,61,0,flexible,security_deposit_1,0,64.0,85.0,2
27179718,75008.0,48.87456,2.32641,Élysée,1,2.0,Entire home/apt,2.0,5.0,Bed,7,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.89,19,11,0,4.0,0,1.81,2,1125,2,4,1125,1125,3.4,1125.0,356,1,strict,security_deposit_1,0,99.0,84.0,2
33828967,75004.0,48.85598,2.36165,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2.06,27,25,1,1.0,1,1.08,1,30,1,1,30,30,1.0,30.0,84,1,moderate,security_deposit_1,0,40.0,85.0,2
35543762,75014.0,48.83917,2.32194,Observatoire,1,1.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1.67,17,17,1,1.0,1,7.84,2,1125,2,2,1125,1125,2.0,1125.0,84,0,strict,security_deposit_0,0,40.0,130.0,3
32569511,75006.0,48.8419,2.3348,Luxembourg,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2.31,25,25,0,1.0,1,1.21,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,96.0,3
17470347,75010.0,48.8793,2.35761,Entrepôt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0.78,30,12,0,1.0,0,3.2,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,75.0,2
39979078,75020.0,48.85766,2.39557,Ménilmontant,1,1.0,Entire home/apt,1.0,0.0,Bed,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.23,1,1,0,1.0,1,4.85,3,1125,3,3,1125,1125,3.0,1125.0,201,0,flexible,security_deposit_n,0,,80.0,2
9530665,75116.0,48.87587,2.28755,Passy,1,4.0,Entire home/apt,2.5,6.0,Bed,13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.27,173,30,0,1.0,1,4.49,1,1125,1,3,1125,1125,1.6,1125.0,296,0,strict,security_deposit_0,0,60.0,400.0,3
42872260,75013.0,48.83201,2.35898,Gobelins,1,1.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,1,1,0,0,1,0,1,1,1,,0,0,0,62.0,1,5.29,1,45,1,4,2,45,2.1,27.4,365,1,strict,security_deposit_0,1,90.0,96.0,3
33446998,75019.0,48.88778,2.38192,Buttes-Chaumont,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.24,23,23,1,1.0,1,1.13,2,1125,2,7,1125,1125,2.0,1125.0,327,1,flexible,security_deposit_1,0,51.0,70.0,2
34229832,75019.0,48.886,2.37069,Buttes-Chaumont,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.33,3,3,0,1.0,1,4.24,4,1125,4,4,1125,1125,4.0,1125.0,80,0,flexible,security_deposit_n,0,20.0,59.0,2
33714739,75011.0,48.85181,2.38975,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2.9,24,24,1,0.0,1,1.09,2,1125,2,2,1125,1125,2.0,1125.0,0,1,moderate,security_deposit_1,0,50.0,79.0,2
39907804,75005.0,48.84814,2.34153,Panthéon,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2.68,16,16,0,3.0,0,0.52,3,1125,3,6,1125,1125,5.4,1125.0,361,1,strict,security_deposit_1,0,93.0,141.0,3
10549399,75018.0,48.88899,2.35096,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0.52,26,6,0,1.0,1,4.35,5,1125,5,5,1125,1125,5.0,1125.0,0,0,strict,security_deposit_1,0,,55.0,2
29778585,75003.0,48.86495,2.35556,Temple,1,0.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2.07,38,12,0,3.0,0,1.98,2,1125,2,2,1125,1125,2.0,1125.0,348,0,flexible,security_deposit_n,0,,95.0,3
27134875,75019.0,48.88302,2.3845,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.98,20,7,0,1.0,1,4.07,3,1125,3,3,1125,1125,3.0,1125.0,251,0,flexible,security_deposit_1,0,75.0,115.0,3
14397912,75012.0,48.84837,2.37988,Reuilly,0,3.0,Entire home/apt,2.0,4.0,Bed,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.63,27,11,1,1.0,0,4.05,2,1125,2,2,1125,1125,2.0,1125.0,42,0,strict,security_deposit_1,0,60.0,160.0,3
38615781,75013.0,48.82996,2.35675,Gobelins,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3.13,24,24,1,0.0,0,3.21,1,7,1,1,7,7,1.0,7.0,65,0,strict,security_deposit_0,0,15.0,48.0,3
35441070,75012.0,48.84151,2.4019,Reuilly,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.18,2,2,0,1.0,1,0.93,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,99.0,120.0,3
42055311,75011.0,48.85455,2.38253,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.79,2,2,0,5.0,1,2.42,4,1125,2,4,1125,1125,3.9,1125.0,358,1,flexible,security_deposit_1,0,28.0,66.0,3
26834116,75006.0,48.85246,2.33135,Luxembourg,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,2.56,54,26,0,2.0,1,5.28,3,1125,3,3,1125,1125,3.0,1125.0,320,0,strict,security_deposit_0,0,20.0,65.0,3
40195589,75003.0,48.86672,2.35668,Temple,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2.21,7,7,0,0.0,1,4.32,2,360,1,2,1125,1125,2.0,1125.0,84,1,strict,security_deposit_1,0,60.0,144.0,3
18262586,75020.0,48.87555,2.39166,Buttes-Chaumont,1,2.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0.26,9,4,0,1.0,1,8.01,1,20,1,1,20,20,1.0,20.0,102,0,strict,security_deposit_n,0,30.0,170.0,3
