id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price
34555001,75003.0,48.86878,2.35492,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0.38,4,4,0,27.0,1,3.37,1,1125,2,2,1125,1125,2.0,1125.0,365,0,strict,security_deposit_0,1,45.0,329.0
15544190,75020.0,48.8558,2.40537,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0.73,21,4,0,2.0,1,7.2,3,1125,3,3,1125,1125,3.0,1125.0,25,0,moderate,security_deposit_n,0,,80.0
29480925,75017.0,48.878040000000006,2.2839,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,7,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.16,3,1,0,1.0,1,4.61,5,1125,5,5,1125,1125,5.0,1125.0,171,1,flexible,security_deposit_n,0,,80.0
13435509,75016.0,48.85737,2.27785,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,,0,0,0,21.0,0,6.44,6,1125,6,6,1125,1125,6.0,1125.0,306,1,strict,security_deposit_1,1,90.0,317.0
29825988,75011.0,48.85006,2.3858900000000003,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.83,15,10,1,1.0,1,7.65,3,8,3,3,8,8,3.0,8.0,46,0,strict,security_deposit_n,0,28.0,92.0
42958750,75009.0,48.87709,2.34043,Opéra,1,2.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,2.0,1,0.42,2,1125,2,7,1125,1125,4.3,1125.0,158,1,flexible,security_deposit_1,0,95.0,130.0
40312135,75011.0,48.86701,2.37473,Popincourt,1,1.0,Private room,1.5,1.0,Bed,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1.06,6,6,0,2.0,1,5.73,3,1125,3,3,1125,1125,3.0,1125.0,0,0,strict,security_deposit_n,0,10.0,50.0
37386627,75017.0,48.89065,2.3205,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,0,0,1,0,0,1,1,0,1,0,1,1,0,2.26,20,20,0,1.0,1,0.77,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,41.0
38654683,75005.0,48.85045,2.3488,Panthéon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.09,8,8,1,0.0,1,5.01,3,7,3,3,7,7,3.0,7.0,9,0,flexible,security_deposit_n,0,,105.0
10965010,75015.0,48.83932,2.28546,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1.03,51,8,1,1.0,1,4.28,2,30,2,2,30,30,2.0,30.0,131,1,flexible,security_deposit_1,0,50.0,130.0
37833709,75005.0,48.85114,2.3518,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.53,4,4,0,2.0,1,6.73,1,1125,1,1,1125,1125,1.0,1125.0,331,1,strict,security_deposit_1,0,60.0,195.0
35599442,75009.0,48.88097,2.33832,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.37,4,4,0,1.0,0,0.93,2,18,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_1,0,30.0,130.0
4572730,75010.0,48.87057,2.35345,Entrepôt,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2.53,168,12,0,2.0,1,5.77,2,120,2,2,120,120,2.0,120.0,363,0,moderate,security_deposit_1,0,40.0,90.0
13260834,75011.0,48.86549,2.37283,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.96,93,16,0,1.0,1,4.95,3,15,3,3,15,15,3.0,15.0,115,0,strict,security_deposit_1,0,20.0,50.0
13025476,75116.0,48.86522,2.27545,Passy,1,2.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.36,17,7,0,1.0,1,4.47,3,1125,3,3,1125,1125,3.0,1125.0,72,0,moderate,security_deposit_1,0,60.0,150.0
42528196,75018.0,48.89034,2.3607099999999996,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,1.0,1,8.76,5,1125,5,5,1125,1125,5.0,1125.0,0,0,strict,security_deposit_1,0,30.0,85.0
36541248,75011.0,48.867670000000004,2.37356,Popincourt,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0.51,5,5,0,1.0,1,0.84,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,79.0,106.0
8246471,75015.0,48.841029999999996,2.30629,Vaugirard,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,0,1,1,1,1,0,0,0,1,0,3.04,163,35,1,1.0,1,6.24,3,90,2,3,90,90,2.3,90.0,215,0,flexible,security_deposit_0,0,30.0,65.0
27900696,75007.0,48.84894,2.31947,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1.23,24,13,1,1.0,1,6.22,1,25,1,1,1125,1125,1.0,1125.0,3,0,strict,security_deposit_1,0,20.0,99.0
4328848,75005.0,48.8499,2.34959,Panthéon,1,1.0,Entire home/apt,1.0,0.0,Bed,3,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1.86,126,7,0,1.0,1,5.58,2,25,2,2,1125,1125,2.0,1125.0,0,1,moderate,security_deposit_1,0,15.0,70.0
7713960,75012.0,48.836420000000004,2.39685,Reuilly,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0.47,25,3,0,9.0,1,10.26,30,1125,30,30,1125,1125,30.0,1125.0,215,1,moderate,security_deposit_1,1,30.0,75.0
4706995,75018.0,48.884809999999995,2.35011,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Other,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0.85,56,0,0,1.0,1,5.56,7,1125,7,7,1125,1125,7.0,1125.0,285,0,flexible,security_deposit_n,0,10.0,55.0
31200622,75013.0,48.82971,2.3482,Gobelins,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.77,10,8,1,2.0,1,8.92,2,4,2,2,4,4,2.0,4.0,174,0,strict,security_deposit_1,0,30.0,80.0
40103138,75004.0,48.8624,2.35189,Temple,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,1,0,1,1,0,3.06,16,16,0,1.0,1,0.49,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,68.0
34880948,75017.0,48.88663,2.32383,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,0,1,1,1,1,1,1,0,0,0,0,1,0,3.48,31,31,0,1.0,1,0.98,1,30,1,2,30,30,1.3,30.0,0,0,flexible,security_deposit_1,0,99.0,113.0
21860283,75010.0,48.88114,2.35058,Entrepôt,1,3.0,Entire home/apt,1.0,3.0,Bed,5,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.26,7,1,0,209.0,1,2.65,1,1125,1,6,2,1125,2.2,29.5,73,1,strict,security_deposit_1,1,110.0,147.0
11581491,75003.0,48.85516,2.36698,Hôtel-de-Ville,1,2.0,Entire home/apt,2.0,3.0,Bed,5,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.32,15,5,0,19.0,1,4.37,4,1125,4,4,1125,1125,4.0,1125.0,178,1,strict,security_deposit_1,1,90.0,297.0
39194707,75009.0,48.87682,2.34328,Opéra,1,4.0,Entire home/apt,2.0,5.0,Bed,10,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2.12,12,12,0,84.0,1,3.61,1,1125,1,4,1,1125,1.5,147.7,336,1,strict,security_deposit_1,1,125.0,289.0
22143532,75009.0,48.881679999999996,2.33521,Opéra,1,2.0,Entire home/apt,2.5,4.0,Bed,6,1,1,1,1,0,0,1,1,1,1,0,0,0,0,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,308,1,strict,security_deposit_1,1,160.0,159.0
41314624,75014.0,48.83513,2.3325400000000003,Observatoire,1,2.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.68,2,2,0,0.0,1,2.48,5,1125,5,5,1125,1125,5.0,1125.0,180,1,flexible,security_deposit_1,0,50.0,150.0
22560177,75002.0,48.86946,2.34848,Bourse,1,1.0,Entire home/apt,1.0,3.0,Bed,5,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.51,13,5,0,11.0,1,10.02,1,1125,4,4,1125,1125,4.0,1125.0,290,1,super_strict,security_deposit_0,1,0.0,200.0
40103406,75017.0,48.88436,2.3143,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,,0,0,0,0.0,1,0.49,3,1125,2,3,1125,1125,2.7,1125.0,0,0,flexible,security_deposit_1,0,56.0,72.0
42062259,75002.0,48.86892,2.35217,Bourse,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1.25,3,3,0,51.0,1,6.25,1,1125,3,5,1125,1125,3.1,1125.0,363,1,super_strict,security_deposit_1,1,65.0,72.0
40916291,75011.0,48.86741,2.38192,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.05,2,2,0,0.0,1,6.34,7,1125,7,7,1125,1125,7.0,1125.0,3,0,strict,security_deposit_n,0,,70.0
33068514,75017.0,48.88073,2.29029,Batignolles-Monceau,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.15,15,13,1,1.0,1,1.16,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,75.0,110.0
2383942,75003.0,48.86323,2.3529299999999997,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0.39,29,3,0,1.0,1,7.05,6,40,6,6,1125,1125,6.0,1125.0,0,0,moderate,security_deposit_0,0,45.0,65.0
4429174,75015.0,48.834379999999996,2.3016400000000004,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.5,10,3,1,1.0,1,5.8,3,1125,3,3,1125,1125,3.0,1125.0,0,0,moderate,security_deposit_1,0,,72.0
39569388,75016.0,48.85015,2.2736099999999997,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.22,1,1,0,49.0,0,2.19,1,730,1,1,730,730,1.0,730.0,359,1,strict,security_deposit_0,1,49.0,135.0
22143497,75002.0,48.865320000000004,2.3437099999999997,Bourse,1,1.0,Entire home/apt,1.5,0.0,Bed,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,365,1,strict,security_deposit_1,1,100.0,104.0
1699968,75008.0,48.874190000000006,2.3073,Élysée,1,3.0,Entire home/apt,1.5,3.0,Bed,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,3.21,259,21,0,1.0,1,6.65,60,1125,60,60,1125,1125,60.0,1125.0,365,0,moderate,security_deposit_1,0,50.0,299.0
27535411,75005.0,48.83847,2.35154,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,1,0,1,1,0,2.6,55,27,0,1.0,1,1.77,2,1125,2,2,1125,1125,2.0,1125.0,14,0,flexible,security_deposit_1,0,70.0,73.0
1331323,75019.0,48.89075,2.3843900000000002,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.21,17,0,0,1.0,1,7.84,2,1125,2,2,1125,1125,2.0,1125.0,43,0,moderate,security_deposit_1,0,20.0,55.0
32080420,75016.0,48.85577,2.27327,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.4,6,2,0,1.0,0,1.79,4,30,4,4,30,30,4.0,30.0,0,0,moderate,security_deposit_1,0,15.0,60.0
39884323,92800.0,48.89177,2.33657,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.33,5,5,0,0.0,1,4.12,6,1125,6,6,1125,1125,6.0,1125.0,0,0,moderate,security_deposit_n,0,,40.0
42118724,75016.0,48.84075,2.2663900000000003,Passy,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0.34,1,1,0,1.0,1,7.16,1,1125,1,1,1125,1125,1.0,1125.0,4,1,moderate,security_deposit_1,0,10.0,100.0
25971352,75018.0,48.894040000000004,2.35209,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.26,6,3,0,1.0,1,5.16,2,20,2,2,20,20,2.0,20.0,89,0,flexible,security_deposit_0,0,20.0,50.0
37923974,75010.0,48.87178,2.36924,Entrepôt,1,0.0,Private room,1.0,1.0,Bed,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,4.43,26,26,0,2.0,1,5.95,1,1125,1,1,1125,1125,1.0,1125.0,250,1,moderate,security_deposit_0,0,20.0,53.0
31981814,75012.0,48.84469,2.38156,Reuilly,1,3.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.44,19,14,0,1.0,1,8.3,3,1125,3,3,1125,1125,3.0,1125.0,255,0,moderate,security_deposit_1,0,15.0,320.0
43352425,75009.0,48.874790000000004,2.3458,Opéra,0,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,1,1,1,0,0,0,1,0,1,0,,0,0,0,86.0,1,4.29,1,1125,3,3,1125,1125,3.0,1125.0,363,1,moderate,security_deposit_1,1,80.0,60.0
40511647,75002.0,48.87058,2.34198,Bourse,0,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.8,8,8,0,1.0,1,2.9,3,999,3,3,1125,1125,3.0,1125.0,6,0,moderate,security_deposit_n,0,10.0,90.0
630046,75009.0,48.87793,2.34858,Opéra,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.16,8,1,1,3.0,1,7.79,30,900,30,30,900,900,30.0,900.0,365,0,strict,security_deposit_1,0,,35.0
42622087,75001.0,48.86611,2.32706,Louvre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,1,0,0,0,1,1,0,,0,0,0,58.0,1,4.24,1,1125,1,1,1125,1125,1.0,1125.0,348,1,flexible,security_deposit_1,1,102.0,109.0
40443937,75010.0,48.87092,2.37594,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,0,0,,0,0,0,0.0,1,0.45,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,63.0
41187731,75017.0,48.87563,2.29104,Batignolles-Monceau,1,,Entire home/apt,1.0,,Bed,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,3.14,11,11,0,1.0,0,7.89,2,1125,2,2,1125,1125,2.0,1125.0,174,0,moderate,security_deposit_1,0,30.0,70.0
19799857,75006.0,48.84035,2.3367299999999998,Luxembourg,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1.0,34,12,1,1.0,1,2.83,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,45.0,53.0
20571556,75017.0,48.885670000000005,2.31387,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0.68,22,5,0,1.0,1,7.48,3,45,3,10,1125,1125,3.3,1125.0,16,1,strict,security_deposit_0,0,30.0,65.0
18747888,75018.0,48.88473,2.3392,Buttes-Montmartre,1,2.0,Entire home/apt,1.5,2.0,Bed,6,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1.03,36,18,1,1.0,1,5.09,3,1125,2,3,1125,1125,2.9,1125.0,112,0,strict,security_deposit_1,0,30.0,160.0
9851957,75007.0,48.85771,2.30501,Palais-Bourbon,1,0.0,Entire home/apt,1.0,1.0,Other,2,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1.82,98,19,1,20.0,1,6.25,3,26,5,26,1125,1125,18.1,1125.0,74,1,moderate,security_deposit_n,1,50.0,49.0
38919221,75018.0,48.891009999999994,2.34782,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,3.0,Bed,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.14,1,1,0,0.0,0,0.62,4,5,4,4,5,5,4.0,5.0,0,0,moderate,security_deposit_1,0,50.0,80.0
38014162,75003.0,48.86246,2.35223,Temple,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0,2.07,17,17,0,97.0,1,4.79,4,730,2,9,730,730,5.4,730.0,345,0,strict,security_deposit_1,1,50.0,135.0
1833808,75004.0,48.85937,2.3608599999999997,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.3,98,16,1,1.0,1,6.87,4,180,3,4,180,180,3.6,180.0,356,0,strict,security_deposit_1,0,75.0,179.0
13570192,75014.0,48.83108,2.31471,Observatoire,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.93,37,10,0,1.0,1,6.8,2,10,2,2,10,10,2.0,10.0,171,0,flexible,security_deposit_0,0,20.0,59.0
40497820,75009.0,48.87879,2.34504,Opéra,1,1.0,Entire home/apt,1.5,1.0,Bed,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2.58,14,14,0,1.0,1,3.22,3,1125,3,3,1125,1125,3.0,1125.0,11,0,strict,security_deposit_1,0,30.0,45.0
30311589,75001.0,48.861509999999996,2.3394,Louvre,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2.56,7,7,1,2.0,1,3.86,2,1125,2,2,1125,1125,2.0,1125.0,314,0,strict,security_deposit_0,0,50.0,140.0
667602,75017.0,48.89398,2.3243099999999997,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0.39,36,5,0,2.0,1,7.72,2,365,2,2,365,365,2.0,365.0,364,0,strict,security_deposit_1,0,28.0,99.0
42193167,75018.0,48.890609999999995,2.35298,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.69,4,4,0,0.0,1,5.05,5,21,5,5,21,21,5.0,21.0,0,0,flexible,security_deposit_1,0,30.0,55.0
40555839,75002.0,48.870540000000005,2.34155,Bourse,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,0,1,1,,0,0,0,27.0,1,8.85,3,1125,3,3,1125,1125,3.0,1125.0,88,0,strict,security_deposit_1,1,40.0,360.0
9087939,75015.0,48.84803,2.29356,Vaugirard,1,2.0,Entire home/apt,1.0,4.0,Bed,4,1,1,0,1,1,1,1,0,0,1,1,0,0,0,5.3,290,60,1,1.0,1,4.57,4,1123,2,6,1125,1125,4.0,1125.0,292,1,moderate,security_deposit_1,0,60.0,95.0
31868885,75011.0,48.86976,2.37647,Popincourt,0,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1.65,5,5,0,1.0,1,7.7,1,40,1,1,1125,1125,1.0,1125.0,126,1,strict,security_deposit_1,0,60.0,55.0
38446880,75011.0,48.8682,2.36595,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.87,7,7,0,0.0,0,6.62,3,30,3,3,30,30,3.0,30.0,20,0,moderate,security_deposit_1,0,25.0,100.0
33207839,75016.0,48.85723,2.27655,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.74,10,7,0,1.0,1,2.43,3,8,3,3,8,8,3.0,8.0,180,0,flexible,security_deposit_1,0,50.0,135.0
36339190,75018.0,48.8959,2.34228,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0.69,7,7,0,1.0,0,0.87,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,45.0,45.0
32097177,75014.0,48.83128,2.31528,Observatoire,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.38,14,14,1,2.0,1,1.82,30,100,30,30,1125,1125,30.0,1125.0,342,1,moderate,security_deposit_1,0,20.0,76.0
16788009,75010.0,48.872679999999995,2.36237,Entrepôt,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.86,32,8,0,1.0,0,6.11,2,20,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_0,0,40.0,145.0
39359200,75002.0,48.86479,2.35046,Bourse,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.7,3,3,0,1.0,1,1.81,5,7,5,5,7,7,5.0,7.0,63,0,flexible,security_deposit_n,0,,45.0
33844021,75013.0,48.837990000000005,2.3569400000000003,Gobelins,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1.03,12,12,0,1.0,1,1.09,2,1125,2,7,1125,1125,4.3,1125.0,49,1,flexible,security_deposit_1,0,63.0,81.0
39402335,75012.0,48.84598,2.38265,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0.92,6,6,0,1.0,1,0.57,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,83.0
42538071,75014.0,48.825379999999996,2.3336799999999998,Observatoire,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.81,2,2,0,11.0,1,1.59,1,365,1,2,1125,1125,1.6,1125.0,62,1,flexible,security_deposit_n,1,40.0,80.0
23241632,75016.0,48.86665,2.28715,Passy,1,2.0,Entire home/apt,2.5,3.0,Bed,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.06,29,9,0,95.0,1,5.64,5,30,5,5,30,30,5.0,30.0,352,0,flexible,security_deposit_1,1,0.0,355.0
43316986,75002.0,48.8694,2.34535,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0.0,1,2.76,1,1125,1,1,1125,1125,1.0,1125.0,19,1,moderate,security_deposit_n,0,,69.0
36495863,75010.0,48.87253,2.34938,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.21,2,2,0,1.0,0,0.85,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,51.0,76.0
33506725,75001.0,48.85925,2.3448700000000002,Louvre,1,2.0,Entire home/apt,2.0,3.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.12,63,62,1,0.0,1,2.75,2,1125,2,2,1125,1125,2.0,1125.0,41,1,strict,security_deposit_0,0,0.0,400.0
36867337,75007.0,48.85962,2.3147,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0.42,1,1,0,18.0,1,3.63,1,1125,1,1,1125,1125,1.0,1125.0,361,1,flexible,security_deposit_0,1,35.0,115.0
25790404,75007.0,48.86055,2.2991,Palais-Bourbon,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.53,35,18,1,1.0,1,1.94,4,1125,3,4,1125,1125,4.0,1125.0,336,0,flexible,security_deposit_1,0,85.0,320.0
22198891,75116.0,48.866690000000006,2.28819,Passy,1,2.0,Entire home/apt,2.0,2.0,Bed,5,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.75,33,8,0,20.0,1,3.51,3,555,3,3,555,555,3.0,555.0,251,1,strict,security_deposit_1,1,60.0,409.0
26468795,75015.0,48.84189,2.30555,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.4,9,3,0,1.0,1,6.07,1,1125,1,1,1125,1125,1.0,1125.0,138,0,moderate,security_deposit_1,0,50.0,70.0
40804086,75019.0,48.875040000000006,2.38522,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,4,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0.32,1,1,0,0.0,1,4.78,2,1125,2,2,1125,1125,2.0,1125.0,24,1,flexible,security_deposit_n,0,,100.0
22299149,75008.0,48.87466,2.31629,Élysée,1,2.0,Private room,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0.77,22,4,0,24.0,1,4.13,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,1,84.0,139.0
29848968,75008.0,48.87243,2.31086,Élysée,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2.64,47,36,0,4.0,1,3.16,3,1125,3,3,1125,1125,3.0,1125.0,359,1,strict,security_deposit_n,0,30.0,59.0
39103316,75010.0,48.87168,2.34936,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0.42,3,3,0,2.0,1,6.39,2,1125,2,2,1125,1125,2.0,1125.0,151,0,flexible,security_deposit_0,0,35.0,160.0
